nofinessej;nofinesset;libde_equipement;libta_equipement;lib_categorie_etablissement;coordyet;coordxet;raison_sociale;raison_sociale_longue;capinstot;commune;departement;libdepartement;client;longitude;latitude;groupe;groupe_equipement;code_insee
110786175;110780293;Acc. dans l'acquisition de l'autonomie et la scolarisation;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6231652.8;664560.1;IME DE CAPENDU;INSTITUT MEDICO EDUCATIF CAPENDU;40;068;11;AUDE;Déficience intellectuelle;2.5643818009022827;43.18322283813787;Médico-social handicap;Enfance;11068
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;8;262;11;AUDE;Polyhandicap;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;8;262;11;AUDE;Troubles du spectre de l'autisme;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;3;262;11;AUDE;Troubles du spectre de l'autisme;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;5;262;11;AUDE;Déficience intellectuelle;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;7;262;11;AUDE;Polyhandicap;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780368;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6231185.8;700781.3;IME LES HIRONDELLES NARBONNE;IME LES HIRONDELLES NARBONNE;10;262;11;AUDE;Déficience intellectuelle;3.0096029393283286;43.179901139228875;Médico-social handicap;Enfance;11262
110786084;110780392;Éduc.Générale.Profession.& Soins Spécial.Enfants Handicapés;Semi-Internat;Institut Médico-Educatif (I.M.E.);6217692.6;637304.3;IME LES HIRONDELLES LIMOUX;IME LES HIRONDELLES LIMOUX;16;206;11;AUDE;Retard Mental Profond ou Sévère;2.231048056145562;43.055793297964854;Médico-social handicap;Enfance;11206
110786084;110780392;Éduc.Générale.Profession.& Soins Spécial.Enfants Handicapés;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6217692.6;637304.3;IME LES HIRONDELLES LIMOUX;IME LES HIRONDELLES LIMOUX;8;206;11;AUDE;Troubles du spectre de l'autisme;2.231048056145562;43.055793297964854;Médico-social handicap;Enfance;11206
110786084;110780392;Éduc.Générale.Profession.& Soins Spécial.Enfants Handicapés;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6217692.6;637304.3;IME LES HIRONDELLES LIMOUX;IME LES HIRONDELLES LIMOUX;2;206;11;AUDE;Retard Mental Profond ou Sévère;2.231048056145562;43.055793297964854;Médico-social handicap;Enfance;11206
110786084;110780392;Accueil temporaire enfants handicapés;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6217692.6;637304.3;IME LES HIRONDELLES LIMOUX;IME LES HIRONDELLES LIMOUX;2;206;11;AUDE;Retard Mental Profond ou Sévère;2.231048056145562;43.055793297964854;Médico-social handicap;Enfance;11206
110786084;110780392;Éduc.Générale.Profession.& Soins Spécial.Enfants Handicapés;Semi-Internat;Institut Médico-Educatif (I.M.E.);6217692.6;637304.3;IME LES HIRONDELLES LIMOUX;IME LES HIRONDELLES LIMOUX;4;206;11;AUDE;Troubles du spectre de l'autisme;2.231048056145562;43.055793297964854;Médico-social handicap;Enfance;11206
110786084;110780541;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6238475.2;644795.2;IME LES HIRONDELLES CARCASSONNE;IME HIRONDELLES CARCASSONNE ET ANNEXE VILLENEUVE LA COMPTAL;8;279;11;AUDE;Polyhandicap;2.32072514671328;43.24333409617684;Médico-social handicap;Enfance;11279
110786084;110780541;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6238475.2;644795.2;IME LES HIRONDELLES CARCASSONNE;IME HIRONDELLES CARCASSONNE ET ANNEXE VILLENEUVE LA COMPTAL;14;279;11;AUDE;Troubles du spectre de l'autisme;2.32072514671328;43.24333409617684;Médico-social handicap;Enfance;11279
110786084;110780541;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6238475.2;644795.2;IME LES HIRONDELLES CARCASSONNE;IME HIRONDELLES CARCASSONNE ET ANNEXE VILLENEUVE LA COMPTAL;25;279;11;AUDE;Déficience intellectuelle;2.32072514671328;43.24333409617684;Médico-social handicap;Enfance;11279
120784624;120006176;Tous projets éducatifs thérapeutiques et pédagogiques;Prestation en milieu ordinaire;Institut Médico-Educatif (I.M.E.);6361705.4;665351.2;"IME CHATEAU LA ROQUETTE ""PMO""";IME CHATEAU LA ROQUETTE - PRESTATION EN MILIEUR ORDINAIRE;53;202;12;AVEYRON;Troubles du spectre de l'autisme;2.5653054207782353;44.353522027452165;Médico-social handicap;Enfance;12202
120784624;120007414;Accompagnement précoce de jeunes enfants;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6363042.7;664924.6;UEMA ECOLE SAINT FELIX;UEMA PLAN AUTISME ECOLE SAINT FELIX;7;202;12;AVEYRON;Troubles du spectre de l'autisme;2.5598600044313;44.365538399071085;Médico-social handicap;Enfance;12202
120784624;120008867;Préparation à la vie professionnelle;Tous modes d'accueil avec hébergement;Institut Médico-Educatif (I.M.E.);6364294.5;665835.4;IME ST LAURENT D'OLT - ONET LE CHATEAU;IME ST LAURENT D'OLT -  SITE ONET LE CHATEAU;12;176;12;AVEYRON;Déficience intellectuelle;2.5712035554591193;44.37685159296409;Médico-social handicap;Autres;12176
120784624;120009063;Accompagnement précoce de jeunes enfants;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6333177.5;706494.9;UEMA ECOLE PAUL BERT - JEAN MACE;UEMA ECOLE PAUL BERT - JEAN MACE (IME CHATEAU LA ROQUETTE);7;145;12;AVEYRON;Troubles du spectre de l'autisme;3.0811164030633607;44.0975709079357;Médico-social handicap;Enfance;12145
120784624;120009113;Acc. dans l'acquisition de l'autonomie et la scolarisation;Prestation en milieu ordinaire;Institut Médico-Educatif (I.M.E.);6382472.2;645243.8;DAR - ECOLE FIRMI;DAR-ECOLE FIRMI;8;100;12;AVEYRON;Troubles du spectre de l'autisme;2.3107797752658104;44.53917092932562;Médico-social handicap;Enfance;12100
120784624;120009642;Acc. dans l'acquisition de l'autonomie et la scolarisation;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6332946.2;705830.7;UEEA -ECOLE BEAUREGARD MILLAU;;10;145;12;AVEYRON;Troubles du spectre de l'autisme;3.072818386934492;44.09549494488705;Médico-social handicap;Enfance;12145
120784632;120010269;Tous projets éducatifs thérapeutiques et pédagogiques;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6369654.6;653253.5;IME LES CARDABELLES -SITE CLAIRVAUX;IME LES CARDABELLES -SITE CLAIRVAUX;5;066;12;AVEYRON;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.412794157598928;44.42437232079842;Médico-social handicap;Enfance;12066
120784632;120010343;Tous projets éducatifs thérapeutiques et pédagogiques;Hébergement Complet Internat;Institut Médico-Educatif (I.M.E.);6369654.6;653253.5;IME DE L'OUEST -SITE CLAIRVAUX;IME DE L'OUEST -SITE CLAIRVAUX;5;066;12;AVEYRON;Tous Types de Déficiences Pers.Handicap.(sans autre indic.);2.412794157598928;44.42437232079842;Médico-social handicap;Enfance;12066
120784624;120780218;Tous projets éducatifs thérapeutiques et pédagogiques;Prestation en milieu ordinaire;Institut Médico-Educatif (I.M.E.);6358136.2;705681.4;"IME ""CHATEAU DE LA ROQUETTE""";INSTITUT MEDICO EDUCATIF DU CHATEAU DE LA ROQUETTE;5;270;12;AVEYRON;Troubles du spectre de l'autisme;3.0712376278091056;44.32222930015762;Médico-social handicap;Enfance;12270
120784624;120780218;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil temporaire (avec et sans hébergement);Institut Médico-Educatif (I.M.E.);6358136.2;705681.4;"IME ""CHATEAU DE LA ROQUETTE""";INSTITUT MEDICO EDUCATIF DU CHATEAU DE LA ROQUETTE;2;270;12;AVEYRON;Troubles du spectre de l'autisme;3.0712376278091056;44.32222930015762;Médico-social handicap;Enfance;12270
120784624;120780218;Éducation Générale et Soins Spécialisés Enfants Handicapés;Placement Famille d'Accueil;Institut Médico-Educatif (I.M.E.);6358136.2;705681.4;"IME ""CHATEAU DE LA ROQUETTE""";INSTITUT MEDICO EDUCATIF DU CHATEAU DE LA ROQUETTE;0;270;12;AVEYRON;Troubles du spectre de l'autisme;3.0712376278091056;44.32222930015762;Médico-social handicap;Enfance;12270
120784624;120780218;Tous projets éducatifs thérapeutiques et pédagogiques;Accueil de Jour;Institut Médico-Educatif (I.M.E.);6358136.2;705681.4;"IME ""CHATEAU DE LA ROQUETTE""";INSTITUT MEDICO EDUCATIF DU CHATEAU DE LA ROQUETTE;18;270;12;AVEYRON;Troubles du spectre de l'autisme;3.0712376278091056;44.32222930015762;Médico-social handicap;Enfance;12270
120784624;120780218;Tous projets éducatifs thérapeutiques et pédagogiques;Tous modes d'accueil avec hébergement;Institut Médico-Educatif (I.M.E.);6358136.2;705681.4;"IME ""CHATEAU DE LA ROQUETTE""";INSTITUT MEDICO EDUCATIF DU CHATEAU DE LA ROQUETTE;40;270;12;AVEYRON;Troubles du spectre de l'autisme;3.0712376278091056;44.32222930015762;Médico-social handicap;Enfance;12270
120784624;120780242;Éducation Profession.& Soins Spécial.Enfants Handicapés;Internat de Semaine;Institut Médico-Educatif (I.M.E.);6371129.9;708953.6;IME LES HERMEAUX;INSTITUT MEDICO EDUCATIF  LES HERMEAUX;43;237;12;AVEYRON;Retard Mental Léger;3.112498986096079;44.43916006791212;Médico-social handicap;Enfance;12237
120784624;120780242;Éducation Générale et Soins Spécialisés Enfants Handicapés;Semi-Internat;Institut Médico-Educatif (I.M.E.);6371129.9;708953.6;IME LES HERMEAUX;INSTITUT MEDICO EDUCATIF  LES HERMEAUX;6;237;12;AVEYRON;Retard Mental Léger;3.112498986096079;44.43916006791212;Médico-social handicap;Enfance;12237
120784624;120780242;Préparation à la vie professionnelle;Tous modes d'accueil avec hébergement;Institut Médico-Educatif (I.M.E.);6371129.9;708953.6;IME LES HERMEAUX;INSTITUT MEDICO EDUCATIF  LES HERMEAUX;12;237;12;AVEYRON;Déficience intellectuelle;3.112498986096079;44.43916006791212;Médico-social handicap;Autres;12237
120784624;120780242;Tous projets éducatifs thérapeutiques et pédagogiques;Tous modes d'accueil avec hébergement;Institut Médico-Educatif (I.M.E.);6371129.9;708953.6;IME LES HERMEAUX;INSTITUT MEDICO EDUCATIF  LES HERMEAUX;61;237;12;AVEYRON;Déficience intellectuelle;3.112498986096079;44.43916006791212;Médico-social handicap;Enfance;12237
